latitude,longitude,cluster
40.00009644827587,116.32727313793104,0
40.00000373333334,116.32676668888888,0
40.00975021428572,116.32229607142858,0
39.99997009302327,116.3271665348837,0
40.0051420338983,116.32102779661018,0
39.99848508333333,116.3183586666667,0
39.99839013636363,116.31811725000004,0
39.996776625,116.32205364285711,5
39.99661783333334,116.3220372222222,5
39.9999335,116.32734234999998,0
40.01010285,116.3223886,0
40.01080633333334,116.32161544444446,0
40.01120706249999,116.324060125,0
39.99103794285714,116.31644545714283,3
39.990657817283946,116.31735446419752,3
40.010604230769225,116.3133693846154,0
40.00017148333334,116.32713591666666,0
40.0078905925926,116.3195363148148,0
40.00658541935484,116.31706264516131,0
40.00748233333333,116.3203104777778,0
39.99994564814815,116.32708716666669,0
40.01067599999999,116.32239670491803,0
40.00989233673469,116.31504653061222,0
40.007615791666666,116.3197485,0
40.00814285365854,116.3195618414634,0
40.009988,116.31501976470588,0
40.00632757142857,116.3256972142857,0
40.007696246575335,116.31940694520549,0
40.00984092146597,116.31512601047122,0
39.99988396153846,116.3272875192308,0
39.98446512195122,116.32377919512194,3
40.07920326086957,116.58734956521737,6
39.99737455555555,116.31896768055556,0
40.00973683908045,116.3151756743295,0
40.00977687709498,116.31509432960894,0
40.006831526315786,116.31771821052632,0
40.00786092727274,116.31950167272728,0
40.00771045945945,116.31941647567568,0
40.00652720967742,116.31770851612904,0
40.009869833333326,116.31510757777777,0
40.00967182341349,116.3151926696886,0
40.00966049259625,116.31512489042449,0
40.0096566840796,116.31508192288555,0
40.00968961836283,116.31510693473452,0
40.00979229043127,116.31516315700809,0
40.00785866165413,116.31258081954888,0
39.99671906944444,116.27528230555556,7
39.98927293333333,116.27319526666663,8
39.98938396039605,116.27184900990102,8
39.98975307692308,116.2706299903846,8
39.99730417293232,116.27245881954887,7
39.997024,116.2695828888889,7
39.908898738095246,116.40534992857144,9
39.909319742616034,116.40523366666667,9
39.90991224390244,116.40464897560976,9
39.9140346329114,116.40342749367086,10
39.89888626190477,116.38941183333334,11
39.89782931578947,116.3901647368421,11
40.00984333027524,116.3150592293578,0
40.00972484397163,116.31516541843972,0
40.00026956716418,116.32732798507462,0
39.99220792857143,116.32700792857142,3
39.991663122448976,116.3312826530612,3
39.941753,116.37503968181818,12
39.9381275882353,116.38402370588236,13
39.93778766666667,116.38947433333334,14
39.93745366386555,116.39002723109245,14
39.93529426804123,116.3917248041237,-1
39.93241193617022,116.39001195744682,15
39.94446889361702,116.37537621276596,16
39.94446061971832,116.37565001408448,16
39.93251721428571,116.38625684285712,17
39.932307,116.38572537878788,17
39.93214916666667,116.38470098611111,17
39.9310934854369,116.35696768932038,-1
40.00370046341463,116.32232148780489,0
40.00752404,116.31976038000002,0
40.00955121428571,116.31481798571428,0
40.00956237864077,116.314853184466,0
39.98436127272727,116.32310872727273,3
40.07965042666667,116.58801776,6
40.07969627272728,116.58601615151514,6
39.984937315789466,116.3240802105263,3
40.00992874444445,116.31491222222222,0
39.99162284210526,116.32686440350878,3
39.99205322727272,116.32611336363634,3
39.99995982352941,116.3272663529412,0
40.01109564285714,116.32184675,0
39.99976551851852,116.32719244444444,0
39.9937886875,116.32640325,3
39.76282796153846,116.29731023076926,18
39.99987668965517,116.32713275862068,0
40.01107748387097,116.32185887096774,0
40.00318568181819,116.32160245454544,0
39.99834486597938,116.32159535051548,19
39.997640725274735,116.31875954945056,0
39.99987561764706,116.32688891176473,0
39.99403228571428,116.32637071428572,3
39.76278314814816,116.29736170370369,18
39.99985441025641,116.32716374358974,0
40.010894484848485,116.321981,0
39.99986800000001,116.32720062068968,0
39.9942037,116.326659,3
39.7627771,116.297314,18
39.7633485,116.297421,18
39.999865829268295,116.3270851707317,0
40.010817357142855,116.32191075,0
39.99537435,116.32109300000002,20
39.99988927272728,116.32719227272727,0
39.99354169491525,116.3263733135593,3
39.76272580769231,116.29736426923078,18
39.99984796969697,116.32719145454544,0
40.01068083783784,116.32205975675674,0
39.99333942857144,116.32668625000004,3
39.763155,116.2974005,18
39.999490156250005,116.32680659375,0
40.00978351111111,116.32295424444445,0
39.99789565517242,116.31903155172417,0
39.99852657831325,116.31992998795184,0
39.991737774193545,116.33135329032255,3
39.90659077777778,116.4746837222222,21
39.95174348387096,116.80151053225804,22
39.952268835820895,116.80164671641792,22
39.950557545454544,116.800847,22
39.94688642307692,116.78295365384614,23
39.999910150000005,116.32724266666668,0
40.010113755395686,116.32227364748202,0
40.00002702702702,116.32729535135137,0
39.99610322413793,116.3257165689655,3
40.01010620704845,116.3217572334802,0
40.00025571523179,116.32713237748344,0
39.99593381818182,116.32500215909091,3
39.99605741176471,116.32870701960786,3
39.99965346875,116.32712909375,0
40.00558045714286,116.32509774285715,0
40.00723474709303,116.32063497965116,0
39.999870538461536,116.3269616153846,0
40.00760728947368,116.31995597368422,0
39.9959438372093,116.32499358139536,3
40.00784915254237,116.31968208474576,0
40.00013307894738,116.3271765263158,0
40.00679841666666,116.321135125,0
40.00711968181818,116.32061811363636,0
40.00992073076923,116.31517355769228,0
39.86280496551724,116.45644037931034,24
39.863362962500005,116.45707471249996,24
39.86377840000001,116.45433065,25
39.90659553846153,116.47447515384616,21
39.94567142631579,116.79435203684211,26
39.9458736097561,116.79448658536585,26
39.94770234722223,116.78316611111111,23
39.97573666666667,116.33377666666668,3
40.00805653409091,116.31857359090908,0
40.007887135135135,116.31987391891892,0
40.00723252380952,116.3208400952381,0
39.99999275806452,116.3271374032258,0
40.0000140909091,116.32719063636364,0
40.00997763636363,116.32236731818185,0
40.00978447945205,116.3222010958904,0
39.99993614705882,116.32688523529411,0
40.00993913207546,116.314977754717,0
40.00505372093024,116.3209526976744,0
40.0004551025641,116.32707310256409,0
40.005399,116.32234677083332,0
39.99997302040816,116.32716175510204,0
39.99978390909091,116.32719745454546,0
40.00577778048781,116.31636202439024,0
39.99992381818181,116.32710340909088,0
40.010063466666665,116.32246421666665,0
40.00025936363637,116.32723865909092,0
40.00394707575757,116.32248015909092,0
40.00993484615384,116.31511178205125,0
40.00504153846153,116.3212823076923,0
40.00440318604651,116.32226402325584,0
40.00593578947368,116.3255355263158,0
40.00017643859649,116.3271571754386,0
39.99123475,116.31829771875,3
39.99168391428572,116.32027642857145,3
39.99995697826087,116.32724493478264,0
39.99980446511629,116.3266823488372,0
40.00018994444445,116.32719144444444,0
39.99179187671233,116.33157323287672,3
39.90688601315789,116.41499138157894,27
39.90257152702702,116.40992048648648,28
39.9016494868421,116.4079591973684,29
39.902451954545455,116.40976392045457,28
39.94122030952381,116.3469372261905,30
39.99748640298508,116.31916297014924,0
39.995141965517234,116.31810943103449,31
39.994968292307696,116.31833104615384,31
39.99183406349206,116.3283634920635,3
39.99157796000001,116.33156957333333,3
39.906650077720215,116.47476441968912,21
39.95204183018868,116.8017299245283,22
39.9522399032258,116.80183787096774,22
39.94683132558139,116.78318046511627,23
39.94695879828326,116.78305203004292,23
39.94567683769634,116.79508460209424,26
39.94861414611872,116.7982979543379,32
39.99171525714286,116.31772245714286,3
39.99996217073171,116.32721929268293,0
40.00002614893617,116.3272281702128,0
40.00445001369864,116.32228102739728,0
40.00605913793103,116.32566593103448,0
40.00987254285714,116.31513208571432,0
39.999951208333336,116.32725285416667,0
40.01016434615384,116.3224591923077,0
40.00766512903228,116.3195529032258,0
39.99992254166667,116.327032,0
40.00987808571429,116.32214014285717,0
40.00765729032258,116.31996235483872,0
39.999901,116.32712803225806,0
39.99301532307692,116.3269587076923,3
39.999788767441856,116.32740046511628,0
40.004823,116.32087833333334,0
40.000021333333336,116.32715241666664,0
39.991358725490194,116.31776464705882,3
39.99822925,116.31954825,0
39.999861,116.32720123255817,0
39.9952218125,116.3279260357143,3
40.00040906976744,116.32730555813954,0
40.00715863392857,116.32083577678571,0
40.00766743181818,116.31975659090904,0
40.009954586666666,116.31504994666668,0
39.99997367857144,116.32725253571428,0
39.98459125423728,116.32339181355933,3
40.07946398571429,116.58689467142857,6
40.07945980952381,116.58637951020408,6
40.009744956521736,116.3147286956522,0
40.005656323529415,116.31678275,0
40.00547675090253,116.31629092057764,0
40.0009437368421,116.31682293421052,0
39.998926578947376,116.32662689473683,0
39.99167603703704,116.32815220987656,3
39.93970306410257,116.31560505128206,33
39.939892529411765,116.31438023529412,-1
39.93950385294118,116.31105817647057,34
39.938455578125,116.316592,33
39.93697509230768,116.3223996,35
39.93758275531915,116.32357044680852,35
39.95098429216152,116.32900479572446,36
40.00988337593985,116.31497181954887,0
40.006447411764704,116.32546073529412,0
40.00994657777778,116.31473415555556,0
40.00365391596638,116.30458455462184,-1
40.0051001,116.30359796666669,37
40.00515186153847,116.30319144615385,37
40.01147431818182,116.30138829545454,38
40.01176070512821,116.30136714102562,38
40.00943273684211,116.32030952631575,0
39.9913561388889,116.33261219444448,3
40.009651909090906,116.31443822727272,0
40.00816133333333,116.31258393939396,0
39.922569068493154,116.35998738356164,39
39.92234297260274,116.35304410958902,40
39.92213076190476,116.35226757142856,40
39.92252254901961,116.35121584313724,40
39.90832787755102,116.36766259183672,41
39.908361041666666,116.3674164375,41
39.90836916666667,116.36717458333332,41
39.94035322222222,116.3472551111111,30
39.99114019512196,116.3178868292683,3
40.00970855319149,116.31532174468089,0
40.00958268292683,116.3153791585366,0
40.009511364486,116.3153309626168,0
39.984703,116.3229775882353,3
40.07939766666667,116.58782576190475,6
40.07940910497237,116.58650811049723,6
40.07958150793651,116.5867539603175,6
39.999931707317074,116.32733185365854,0
40.00689678260869,116.3211285652174,0
40.00776913333333,116.31961565333334,0
40.009811324742266,116.3151211030928,0
39.99996335483871,116.32725496774192,0
39.99501645454546,116.32084896969695,20
39.999995130434776,116.32725160869563,0
40.00620854545455,116.3257498030303,0
40.00691163265306,116.32101395918367,0
40.00749955,116.32003955,0
39.99980047727273,116.32768284090908,0
40.00553488888889,116.32238383333336,0
40.00005540625,116.32734028125,0
40.00741855172413,116.3201774137931,0
40.0070541875,116.320880425,0
40.00652810344828,116.31726634482756,0
40.0040469090909,116.32249454545456,0
40.00005165625,116.327059875,0
40.008061,116.32033836585366,0
40.00017332258064,116.32709251612904,0
40.007625675,116.3198886,0
39.9997732368421,116.32732342105264,0
39.99961703225807,116.3270309032258,0
39.99985333333334,116.3257678095238,0
39.9999223,116.3271962,0
40.00779178021977,116.31943763736264,0
40.006619538461536,116.31954607692306,0
40.00758380487805,116.31929659756098,0
39.99955008823529,116.32706944117648,0
39.99590442105264,116.32869315789472,3
39.99158763333333,116.32713831666666,3
39.995497575757575,116.3267488181818,3
40.010078163265305,116.31490795918369,0
40.006965666666666,116.320596,0
40.00008341463415,116.327151,0
39.99285598947367,116.32698664210528,3
40.00018852631579,116.32707644736844,0
40.004235982758615,116.3223860172414,0
40.00338926229508,116.3223528442623,0
39.999996096774176,116.32738241935483,0
40.00012204761905,116.32724500000002,0
39.99598964634147,116.32913245121952,3
39.99609231168832,116.32897967532465,3
39.9959581875,116.3295061875,3
39.99587491463414,116.3289804390244,3
39.99999851162791,116.32717918604652,0
40.00765022222223,116.31997241666666,0
39.99998688095238,116.32731547619046,0
39.99142262068964,116.32726133620687,3
39.99135729166667,116.31809952083334,3
40.00006811904762,116.32687733333331,0
40.0050179,116.32093209999998,0
40.000395195652175,116.32710602173916,0
40.01012443333333,116.3223814333333,0
40.000052157894736,116.32719549122808,0
40.007639973684206,116.31995499999998,0
40.008911833333336,116.32409816666666,0
40.00761561538461,116.31997589743592,0
40.0000462,116.3272905,0
40.00285331578947,116.32621447368422,0
40.00788824705882,116.31966805882354,0
40.0079084625,116.3201935625,0
40.00985118518519,116.3151742037037,0
40.00505967567568,116.32090364864864,0
40.0002537,116.3271606285714,0
40.00995731914893,116.32242048936168,0
40.00798150769231,116.31956027692308,0
40.00024844642858,116.32723992857144,0
39.99993171428572,116.32708155714286,0
40.007165584615386,116.32067078461536,0
40.00761684313726,116.31990433333334,0
40.00548154166667,116.32546502083336,0
40.007582655172406,116.31979837931034,0
40.0082171,116.31967999,0
40.008006067873296,116.31946906334842,0
40.000063,116.3270940625,0
39.99553544067796,116.32869844067795,3
39.99979990476191,116.32690464285712,0
40.00776732692308,116.31969705769234,0
40.006534027777775,116.32534061111112,0
40.00755740845069,116.32018559154928,0
39.99991630769232,116.32721951282052,0
40.00010036538462,116.3269843076923,0
40.00423318461539,116.3223432051282,0
40.00749662068966,116.31993258620692,0
39.9998733,116.3267326,0
39.99138800000001,116.33308810526316,3
39.99990688571428,116.3270874,0
40.00925650847457,116.3206483898305,0
39.99988165306122,116.32697257142856,0
40.00495056790123,116.32052444444444,0
39.9997460625,116.3255913125,0
39.9999529,116.32709853333331,0
40.00250062686568,116.32621708955224,0
40.0003139642857,116.32700055357142,0
39.99985837837837,116.32714816216216,0
40.00746458695653,116.3200239347826,0
40.00003202777777,116.32699175,0
40.00743812820513,116.3201967948718,0
40.0000223,116.327033875,0
40.007319208333335,116.320131375,0
39.9997602,116.32706062500002,0
40.00018328125,116.32721959375002,0
40.00615136546185,116.32046661445784,0
39.984660256756754,116.32351594594594,3
40.07976689285714,116.58835967857144,6
31.168290425,121.399573775,-1
31.1687129375,121.3940970625,42
31.171343861445784,121.39311902409638,43
31.19494225,121.4363673735294,44
31.19650401428572,121.43280859999996,45
31.196829307692308,121.43297926923076,45
31.22100297575757,121.41561269090909,46
31.22510665625,121.422417109375,47
31.22342256756756,121.42237221621622,48
31.223142856,121.42241821600004,48
31.22482381818181,121.42257294318182,47
31.22477270114944,121.42231535632186,47
31.22506717460318,121.42171684126984,47
31.22439428571429,121.42044237142856,49
31.224889661290327,121.42165192741938,47
31.23351982352941,121.47135732352942,-1
31.23051868,121.4696136,50
31.231183544117645,121.47019698529412,50
31.237105426229512,121.47218532786884,51
31.2373862,121.4725554,51
31.23717615942029,121.47427740579712,52
31.23734976923077,121.47554246153844,52
31.237904897435904,121.47634434615382,52
31.2391069,121.4789998451613,53
31.238357999999995,121.47868431034482,53
31.223282055172408,121.4220690137931,48
31.22312357746479,121.42230812394368,48
31.223876571428573,121.42087807142858,49
40.00925103225807,116.3204129032258,0
40.01014226,116.32022671,0
40.00009995833333,116.32724354166665,0
40.00908713157895,116.31933625,0
39.99983578333333,116.32723986666667,0
39.99254352173913,116.3260312173913,3
40.00252875,116.326119075,0
40.01127618888889,116.32127931111114,0
40.01201739393939,116.32158056060608,0
40.01235028176796,116.32159099447512,0
40.01169123423423,116.32153733333335,0
39.99999719444445,116.32723472222224,0
40.00615888461539,116.31761973076922,0
40.00916631578947,116.32448010526316,0
40.00759107407407,116.3202085925926,0
40.006096142857146,116.31709314285716,0
40.00756214285714,116.3196874047619,0
39.99613033333333,116.33035486666668,3
39.99255757142857,116.326553,3
39.99976596428571,116.32717453571428,0
40.00755883636364,116.32005807272726,0
40.00000445454546,116.32737631818182,0
39.9917476923077,116.33116365384616,3
39.88339389333333,116.45435641333334,54
39.87937502739726,116.4281771232877,55
39.87307391836735,116.43275508163266,56
39.86505846153846,116.42925407692309,57
39.86459789130435,116.4273507173913,58
39.86447189928057,116.42942546762588,57
39.86471443835617,116.43037961643836,57
39.86454016666666,116.42855713333331,57
39.864709886363634,116.42518686363636,-1
39.864566800000006,116.42662093333334,58
39.86466002666666,116.43108526666668,57
39.873171232558136,116.43315423255814,56
39.87398093333333,116.43263833333334,-1
39.87509306896552,116.4349378275862,59
39.874571654545456,116.4358471090909,59
39.87397062068966,116.43704996551725,60
39.874854847222224,116.437223125,60
39.87651509302326,116.4375599069768,-1
39.8786678939394,116.43827004545454,-1
39.87884918072289,116.43698646987951,61
39.87895974285715,116.43621929523812,61
39.87978827083333,116.434451,-1
39.87938113157895,116.43181289473686,-1
39.87945731999999,116.42915845333336,55
39.87893592424243,116.42847192424244,55
39.87303440579711,116.43285855072465,56
39.96041113953488,116.3286247906977,62
39.93701040277778,116.329953125,63
39.93788859722222,116.33389306944446,63
39.93818164615385,116.3346826,63
39.938567086206895,116.33537199137932,63
39.9392794,116.33404811111112,63
39.9420472,116.3329804,64
39.9401003,116.32755833333334,-1
40.00637738461538,116.32562007692307,0
40.0075812631579,116.31962181578947,0
39.99131868571428,116.31720662857144,3
39.991187573770496,116.32288985245904,3
40.00995797560976,116.31503351219511,0
40.00783358139535,116.31957272093022,0
39.90165898518519,116.41965513333332,65
39.99995651612903,116.3272353548387,0
40.00757556363635,116.32020978181816,0
40.00750106666666,116.32010393333334,0
39.99992071794872,116.32752643589744,0
40.005877380952384,116.32542454761904,0
39.99381310000001,116.32640401666669,3
40.000288133333335,116.32714893333332,0
40.00785771875,116.3192826875,0
40.01002942857144,116.32235153571428,0
40.00096207142858,116.32757157142858,0
40.00772625,116.32004302083332,0
40.00854984615384,116.32408842307692,0
40.007681023809525,116.31972797619048,0
40.00027380555556,116.32701958333332,0
40.006893986885245,116.32086713114752,0
40.00020790243902,116.32750408536587,0
39.994977903225816,116.32800425806452,3
39.99595343181819,116.32830265909092,3
39.99600489795919,116.3282572244898,3
39.99519562068966,116.32791198850576,3
40.00767151851852,116.31992424074076,0
39.999953185185184,116.32702866666668,0
40.010967791666666,116.32251729166668,0
40.01017608860759,116.32213069620256,0
40.00758309756097,116.32007063414632,0
40.0034,116.32476071428572,0
40.00769545454546,116.31965449999998,0
40.00817748648649,116.32249724324323,0
40.00897943636362,116.31689909090908,0
40.0002088,116.32709264,0
39.99997080434783,116.32729152173916,0
40.012385,116.47631825925926,66
40.009429625,116.472173625,67
40.12908439344262,116.4854289180328,68
40.12937409677419,116.48575493548388,68
40.000153000000005,116.32689566666666,0
40.009884396825385,116.3224801904762,0
40.009828312500005,116.315083984375,0
40.00012861224489,116.32731181632654,0
40.00301724999999,116.32495460714289,0
40.000180795918375,116.32736191836732,0
40.00165485714286,116.32417057142855,0
39.999622388888895,116.33221275925926,69
39.99518354838709,116.32847335483874,3
39.99975921311476,116.32717236065574,0
39.99558357812501,116.3287956875,3
39.99980186363637,116.32711536363637,0
40.00780142307691,116.31981965384615,0
40.00804575,116.31954559375,0
39.9999629,116.32725235,0
39.99759087323943,116.31869992957743,0
39.994052105263165,116.32524684210524,3
39.99238085483871,116.32673149999998,3
39.99997979999999,116.32723030000002,0
40.007540875,116.320062925,0
40.00009152,116.32707898,0
40.0092453875,116.320495575,0
39.99274347540983,116.3269359180328,3
39.99993014583333,116.32735416666668,0
40.0100110952381,116.31518582539684,0
40.00483654545455,116.32097318181818,0
39.9999455,116.3271666363636,0
40.00371395121951,116.3223173414634,0
39.99854360493827,116.31999858024692,0
39.99713571052632,116.31799786842107,0
39.99696819047618,116.31811290476188,0
40.00884964864865,116.32413408108108,0
40.00761883333333,116.3202135,0
40.000707854545446,116.32700169090909,0
40.01035759807074,116.32222301607716,0
40.00053048571428,116.3270544,0
40.00271525581395,116.32626940697668,0
40.002583436380775,116.3263122554194,0
40.00599090476191,116.32350676190477,0
40.007616102040814,116.3199856734694,0
39.99997890697675,116.3270116744186,0
39.99981281481482,116.32759062962964,0
40.00933827272728,116.32024081818182,0
39.99981181967212,116.32674018032787,0
39.99991618421052,116.3273121842105,0
40.00752572972973,116.3198413783784,0
40.00012221739131,116.32653160869565,0
39.99124983561644,116.33133457534248,3
39.9109343125,116.42814483333332,70
39.94087659090909,116.34729375,30
39.99171761728395,116.33133962962964,3
39.99979070886076,116.32720575949368,0
39.99173986206896,116.33153664367812,3
40.007423,116.319809025,0
39.999836073170734,116.32726290243905,0
39.99175544262295,116.32766780327869,3
39.99199945454546,116.3275851818182,3
40.000091477272726,116.32904225,0
39.99990341666666,116.327160625,0
40.00770809756097,116.31972168292684,0
39.99987960714286,116.32710257142855,0
39.99516748387098,116.32638658064516,3
40.12227317105263,116.18648193421056,71
40.12206994674556,116.18698343786984,71
40.09314276950354,116.08225932624114,72
40.09312033333333,116.08255158888888,72
40.09307544761905,116.08236348095237,72
40.09324805999999,116.0818368,72
40.093116956896544,116.08215874999998,72
40.09803447058824,116.07273779411764,73
40.09908834722223,116.07214843055554,74
40.09969008750001,116.07200922500002,74
40.099619175,116.07399105,75
40.09964962765958,116.07762274468084,76
40.09923263157894,116.07845863157895,76
40.10060788095238,116.08313945238096,77
40.10170148148149,116.08452925925928,78
40.10213530434783,116.08390076086955,78
40.10256021518987,116.08252029113922,78
40.10351945161291,116.08231088172042,78
40.103175875,116.08384353571428,78
40.10497732352941,116.08596370588236,79
40.103773,116.0930055,80
40.12210964893617,116.18680853191492,71
40.12163471641791,116.18693462686566,71
40.124500875,116.185611,81
40.12419276923076,116.18614492307694,81
40.069766985074615,116.31317326865673,82
39.99530832432433,116.32861016216216,3
39.999586875,116.32709535714288,0
39.99517488732394,116.32788570422532,3
40.00763935714286,116.32013489285714,0
40.00021437142857,116.32734065714286,0
40.00013223529411,116.32715702941177,0
40.00907952459016,116.32031514754097,0
39.999181160000006,116.32035144,0
39.99991852777777,116.3269875,0
40.0076928888889,116.31979005555552,0
39.982108125,116.3097378,3
39.99985597727272,116.32714056818182,0
40.00055014634147,116.32700480487804,0
40.00037767924528,116.32717800000002,0
40.00269011538462,116.32614565384614,0
40.00013680645162,116.32657277419356,0
40.00755345454546,116.31957403030304,0
39.895524423529416,116.31717032941177,83
39.97032323809523,116.31814242857143,3
39.970864250000005,116.31885859615385,3
39.96705185,116.319334,84
40.007425138461535,116.31989295384616,0
40.00035770588235,116.32711433333334,0
40.009187127272725,116.32061965454548,0
39.9920791904762,116.32716019047618,3
39.99999191666667,116.32730294444444,0
40.00751363636363,116.32028403030304,0
39.99994626666667,116.32689013333332,0
40.00297481818182,116.32518743181818,0
40.00761951282051,116.32008730769232,0
39.999996117647065,116.3272995,0
40.00720939130434,116.32073939130436,0
40.00756371428571,116.32011797142856,0
39.995263986486485,116.32802406756755,3
39.99538243225805,116.32788786666669,3
40.0001733030303,116.32742745454546,0
40.006257079096045,116.31909062146892,0
40.00000833333333,116.32705045454546,0
40.0079726,116.3188219764706,0
40.00787333333333,116.32031033333334,0
40.001384117647056,116.32127376470588,0
40.00610542857142,116.31878371428571,0
39.9995411875,116.326931875,0
40.009633368421056,116.32030347368422,0
40.00086637362637,116.32751100274726,0
40.00066221495327,116.32802645794392,0
40.00080457303371,116.32785803370788,0
40.00079999270073,116.3276032189781,0
40.00041334883721,116.3282181395349,0
40.00073126573427,116.32781886713288,0
40.00077986885246,116.3276666612022,0
40.000890491452985,116.32741766239316,0
40.00073650877193,116.32731885964913,0
39.997661015625,116.3187090703125,0
40.000353700000005,116.3272724,0
40.00783588976379,116.31948268503936,0
40.00826234782608,116.31960732608697,0
40.00753184210527,116.31988563157896,0
39.99974433333333,116.32704647619047,0
39.97718158666667,116.33055049333332,3
39.999945,116.3273025,0
40.003239640562256,116.32764754016064,-1
40.007479571428576,116.32012085714288,0
40.00087766533864,116.32730111952192,0
40.00790298701299,116.3196216233766,0
40.00017241935484,116.32700561290324,0
40.005631375,116.3169554375,0
40.00016879545455,116.32732970454543,0
40.00077902453988,116.32726488343556,0
40.00099235714286,116.32746282142855,0
40.00750026086956,116.32014221739128,0
39.98470085000001,116.32303155,3
31.296650982456143,121.54661091228068,85
31.29403728,121.54583388,86
31.302319962962965,121.50940407407408,87
31.303754109756092,121.50896314634149,88
31.29298667567568,121.54268713513513,-1
31.296575545454548,121.54710804545456,85
31.296094470527404,121.544801778697,89
31.28854040196078,121.54997160784316,90
31.288306973684204,121.54896353947368,90
31.288278924050637,121.54994643037976,90
31.296486767441863,121.54689691472868,85
31.181567750000003,121.43703118181816,-1
31.11371143835617,121.0503915479452,91
31.11386116129032,121.05168916935482,91
31.112480038461538,121.05089051282052,92
31.110965878048773,121.04991141463417,93
31.110405793478257,121.04922302173912,93
31.10961356338028,121.0497329201878,-1
31.111055057471265,121.04983560919544,93
31.111489031948885,121.0500554057508,93
31.112444138613867,121.05039745544552,92
31.11360557894737,121.05115022105264,91
31.114349725806456,121.04959206451612,-1
31.115239878787875,121.04894537878788,94
31.115680324840763,121.04825737579618,94
31.114916516339875,121.04796164705884,94
31.1156917740113,121.049078740113,94
31.116797687500004,121.046168125,95
31.11689957317073,121.04587497560976,95
31.296453800000013,121.5470146,85
31.295979789473684,121.54464493859648,89
31.296688669811324,121.54638370754716,85
31.295944031746032,121.54668114285714,85
31.19664455813953,121.34203525581395,96
31.19582158333333,121.3419007685185,96
40.07954424999999,116.58692449999998,6
40.00762984848485,116.31983836363636,0
39.999936948717945,116.327271025641,0
40.000407,116.32813854545454,0
40.0081304754902,116.31954073039216,0
40.00787287349397,116.31930960843373,0
40.007848333333335,116.3194376231884,0
40.00799057971015,116.31937733333332,0
40.00705230952381,116.31921389285716,0
40.0083342063492,116.31938284126984,0
40.00792426666667,116.31950373333332,0
40.00996082608695,116.3224437826087,0
40.002598307692296,116.32623392307691,0
40.0074109375,116.32015409375,0
39.95812687837838,116.3626556081081,97
39.95790540752351,116.35612214106584,97
39.9581230531401,116.35896284057972,97
39.96040645054945,116.36342050549452,98
39.95805019444444,116.36023922222222,97
39.96050546031745,116.36377739682538,98
39.99658757758621,116.3087263103448,99
39.99550409467455,116.31030186390532,99
39.99540272,116.31022504,99
39.99560329166668,116.31037860833334,99
39.99590477941177,116.30974879411768,99
39.99540129787234,116.3101049432624,99
39.99532815897435,116.3100499230769,99
39.99503752475247,116.30898923762376,99
39.9954345,116.30990313709675,99
39.99466277631579,116.31107638157894,99
39.99522339999999,116.31013706923076,99
39.99527117647059,116.3101389117647,99
39.9986085,116.3124066,100
40.00593618888889,116.31610584444442,0
40.006097576158936,116.31609374172184,0
39.997420560975605,116.3087967804878,99
39.99165784415584,116.32943720779222,3
39.9916673880597,116.33009774626866,3
39.991569725,116.32770010833332,3
39.99596205263158,116.30958760526318,99
39.99539664096916,116.31031517400882,99
40.00013893220338,116.32742757627118,0
