lat_centroid,lon_centroid,cluster_index,place_name,google_place_id,place_address,place_category,place_type,place_lat,place_lon,distance_to_centroid,time_of_arrival,time_of_day,day_of_week,har,category_id
39.89824271687493,116.388151295743,11,Star Light Old Age Home,ChIJXW1kCJxS8DURiiHLuzzp3SE,"Yan Shou Jie, Xicheng Qu",leisure,casino,39.89737969999999,116.3891264,126.99805742922852,2008-12-08 12:21:42+08:00,44502,0,4,1
39.89824271687493,116.388151295743,11,North Xinhua Street East Community Jianshenyuan,ChIJCzfKU5pS8DURDnFakinLGCo,"Qian Men Xi Da Jie, Xicheng Qu",sport,gym,39.90052499999999,116.387463,260.48249573602544,2008-12-08 12:21:42+08:00,44502,0,1,2
39.9419102121144,116.37496500054138,12,水色盛开,ChIJ-7_GDA9T8DURvPIwIeZ8ApY,"4 Hou Hai Xi Yan, Xicheng Qu",restaurants,bar,39.94256,116.37432,90.7975222603717,2009-04-05 15:40:38+08:00,56438,6,2,0
39.9419102121144,116.37496500054138,12,北京音乐台97.4,ChIJlzbFkAdT8DURuWeVyW5q4z0,"大半截胡同, Xicheng Qu, Beijing Shi",leisure,movie_theater,39.942804,116.373225,178.55471093851514,2009-04-05 15:40:38+08:00,56438,6,3,1
39.9419102121144,116.37496500054138,12,圣玛田乒乓球俱乐部,ChIJU-1Y9KdT8DURwmzqdyFbMtU,"新街口北大街乙23号, Xicheng Qu, Beijing Shi",sport,gym,39.94072300000001,116.372681,235.25038891862584,2009-04-05 15:40:38+08:00,56438,6,3,2
39.938944946683804,116.38358510102452,13,老北京胡同菜,ChIJD2X1MBtT8DURl8VB5QpKna4,"什刹海柳荫街路口北段, Xicheng Qu, Beijing Shi",restaurants,restaurant,39.938564,116.384614,97.41260460050094,2009-04-05 16:10:38+08:00,58238,6,2,0
39.938944946683804,116.38358510102452,13,北京市西城区社区图书馆,ChIJFwNR1BpT8DURiI6WtyxNJpU,"柳荫街9号, Xicheng Qu, Beijing Shi",leisure,museum,39.939594,116.384194,88.90231931641515,2009-04-05 16:10:38+08:00,58238,6,4,1
39.938944946683804,116.38358510102452,13,Liuyin Street Jianshenyuan,ChIJ650GOhtT8DUR4KLBZ_jdybc,"Liu Yin Jie, Shi Cha Hai, Xicheng Qu",sport,gym,39.9384371,116.384904,125.82834118218024,2009-04-05 16:10:38+08:00,58238,6,3,2
39.93757315030032,116.38825309165168,14,Imperial Lake Cafe,ChIJ-XnD9BpT8DURlYFt3NHOpkk,"小翔凤胡同甲7号, Xiao Xiang Feng Hu Tong, Xicheng Qu",restaurants,cafe,39.93993479999999,116.3868036,290.2283993147895,2009-04-05 14:00:27+08:00,50427,6,1,0
39.93757315030032,116.38825309165168,14,Zhangbo Jupansu Former Residence Memorial Hall,ChIJZ7BRHxpT8DURaisJu4wu678,"26 Hou Hai Nan Yan, Shi Cha Hai, Xicheng Qu",leisure,museum,39.939339,116.389542,225.0118194315936,2009-04-05 14:00:27+08:00,50427,6,1,1
39.93757315030032,116.38825309165168,14,Liuyin Street Jianshenyuan,ChIJ650GOhtT8DUR4KLBZ_jdybc,"Liu Yin Jie, Shi Cha Hai, Xicheng Qu",sport,gym,39.9384371,116.384904,301.2631940610028,2009-04-05 14:00:27+08:00,50427,6,1,2
39.93242569902992,116.39017972298036,15,Mushroom,ChIJQ6EQJRxT8DURCnfYPVXgubc,"2 Qian Gan Hu Tong, Shi Cha Hai, Xicheng Qu",restaurants,bar,39.9341119,116.3892608,203.2093644181409,2008-04-26 19:49:24+08:00,71364,5,1,0
39.93242569902992,116.39017972298036,15,Beihai Park （North Gate 1）,ChIJRdGf-h5T8DURvme0rn0n_Cc,"Di An Men Xi Da Jie, Shi Cha Hai, Xicheng Qu",leisure,park,39.9332886,116.3914247,143.08975071754617,2008-04-26 19:49:24+08:00,71364,5,3,1
39.93242569902992,116.39017972298036,15,万年青健身器材,ChIJfWp1Ph1T8DURLSdpKwb-xaQ,"地安门西大街105号,齐鲁饭店以西50米路北, Xicheng Qu, Beijing Shi",sport,gym,39.933443,116.385355,426.644275337736,2008-04-26 19:49:24+08:00,71364,5,2,2
39.94446475666767,116.37551311342524,16,Chuansao Spicy Hot Pot,ChIJ47s-rAdT8DUR3mD3-toLhOU,"Xin Jie Kou Dong Jie, Xicheng Qu",restaurants,restaurant,39.942093,116.374827,270.13625158606334,2009-04-05 18:10:38+08:00,65438,6,4,0
39.94446475666767,116.37551311342524,16,JJ迪厅,ChIJf_8W2gdT8DUR77Z2loSmDVg,"新街口北大街, Xicheng Qu, Beijing Shi",leisure,night_club,39.94388000000001,116.374305,121.79962183043487,2009-04-05 18:10:38+08:00,65438,6,1,1
39.94446475666767,116.37551311342524,16,523球吧,ChIJ1yZv_wdT8DURaBVFuuh6c1M,"新街口4条南40米（近万特珠宝城）, Xicheng Qu, Beijing Shi",sport,gym,39.94453,116.372228,280.14847003751976,2009-04-05 18:10:38+08:00,65438,6,4,2
39.93210533957406,116.38491004896852,17,好望角,ChIJhw2a5h5T8DURN-PWNM9O4YM,北京西城区什刹海南沿甲1号,restaurants,bar,39.93217,116.38611,102.56611011922033,2009-03-14 12:49:27+08:00,46167,5,3,0
39.93210533957406,116.38491004896852,17,Beihai Botanical Park,ChIJxaTIneJS8DURuKBPOjSB0eA,"文津街1号, Jiao Chang Hu Tong, Xicheng Qu",leisure,park,39.931703,116.385894,95.07988952768636,2009-03-14 12:49:27+08:00,46167,5,1,1
39.93210533957406,116.38491004896852,17,万年青健身器材,ChIJfWp1Ph1T8DURLSdpKwb-xaQ,"地安门西大街105号,齐鲁饭店以西50米路北, Xicheng Qu, Beijing Shi",sport,gym,39.933443,116.385355,153.50336923589882,2009-03-14 12:49:27+08:00,46167,5,3,2
39.99849173350082,116.32169783552366,19,疯狂烤翅,ChIJqymDowRU8DURyzw99T5Jdaw,"清华大学西门北500米, Haidian Qu, Beijing Shi",restaurants,restaurant,39.998968,116.324664,258.1541203243772,2009-04-11 13:44:33+08:00,49473,5,2,0
39.99849173350082,116.32169783552366,19,Tsinghua University Old Age Activity Center,ChIJuyzOn6dW8DUR4wzlmftDJOA,"X8WF+VCX, Haidian District",leisure,museum,39.997242,116.323618,214.62690523743407,2009-04-11 13:44:33+08:00,49473,5,2,1
39.99492597797345,116.32092738442978,20,小蜜蜂恋歌房,ChIJBxdtOqlW8DURtiT4C2zGO0g,"成府路兰旗营161号, Haidian Qu, Beijing Shi",restaurants,bar,39.992599,116.319832,275.0604539481844,2009-04-30 13:52:11+08:00,49931,3,3,0
39.99492597797345,116.32092738442978,20,清华大学二附中体育场,ChIJR5FEwadW8DUReLL3b55dUgw,"X8WF+97F, Haidian District",leisure,stadium,39.99594,116.323165,221.4657993556129,2009-04-30 13:52:11+08:00,49931,3,2,1
39.90770947348501,116.4723294313922,21,COSTA金地中心店,ChIJabjM66yt8TURG81aulNYn9k,"建国路91号, 金地中心B座, Chaoyang Qu",restaurants,cafe,39.909253,116.474632,260.8241498203506,2009-01-17 20:55:28+08:00,75328,5,3,0
39.90770947348501,116.4723294313922,21,万达国际电影城,ChIJMyjzDaut8TURMcV8GA_50JM,"93 Jian Guo Lu, Da Wang Lu, Chaoyang Qu",leisure,movie_theater,39.90928,116.471502,188.3565577900928,2009-01-17 20:55:28+08:00,75328,5,4,1
39.90770947348501,116.4723294313922,21,WILL'S Fitness,ChIJzeEClKut8TURD6xZjTkd6zE,"WF5C+2GX, Jianwai Street, Chaoyang",sport,gym,39.907611,116.471352,84.08644641682677,2009-01-17 20:55:28+08:00,75328,5,1,2
39.9517112743745,116.8016428071561,22,Huiniangjia,ChIJmyrVTlJ18TUR7Ep--UmxgNg,"Xue Yuan Da Jie, Sanhe Shi, Langfang Shi",restaurants,restaurant,39.951987,116.800835,75.37501906999476,2009-04-04 21:22:52+08:00,76972,5,3,0
39.9517112743745,116.8016428071561,22,Xing'anyuan,ChIJaS4lw1F18TUReozSHN7tfQc,"Xue Yuan Da Jie, Sanhe Shi, Langfang Shi",leisure,museum,39.952035,116.804563,251.5076741282932,2009-04-04 21:22:52+08:00,76972,5,3,1
39.9517112743745,116.8016428071561,22,燕鑫时代健身俱乐部,ChIJWZzp-lR18TURkXPIqay19-0,"WQXX+3JQ, Sanhe, Langfang",sport,gym,39.947705,116.799097,495.5250373842593,2009-04-04 21:22:52+08:00,76972,5,2,2
39.94699079224053,116.78315726436225,23,韩氏蛋糕,ChIJn3zgOwig8TURX81eFanxyyA,燕郊海洋局北门西侧,restaurants,bakery,39.94791,116.78307,102.48172828338978,2009-04-04 15:29:58+08:00,55798,5,4,0
39.94699079224053,116.78315726436225,23,Meilianfu Living Supermarket,ChIJi7XkiAeg8TURGY6gFuJW0Mk,"Xing Gong Xi Da Jie, Sanhe Shi, Langfang Shi",leisure,shopping_mall,39.94762,116.787055,339.5529572026348,2009-04-04 15:29:58+08:00,55798,5,3,1
39.8630795632069,116.45665460072412,24,旮旯里的小茶馆,ChIJpYN6KY-y8TURKNhm8nCvIQ8,"吕营大街程田家园古玩市场, Chaoyang Qu, Beijing Shi",restaurants,cafe,39.863497,116.460283,313.1455840026802,2009-04-19 10:21:36+08:00,37296,6,3,0
39.8630795632069,116.45665460072412,24,大家美术馆,ChIJ60Mu1Y6y8TUR3tvkcVHiP-w,"千鹤年华画家城, Chaoyang Qu, Beijing Shi",leisure,museum,39.863105,116.460667,342.47365390146234,2009-04-19 10:21:36+08:00,37296,6,3,1
39.8630795632069,116.45665460072412,24,Chengtian Antique Cheng Art Gallery Club,ChIJLyQ7I4-y8TURcVIxV3q1auw,"十八里店, Lv Ying Da Jie, Chaoyang Qu",sport,gym,39.8641614,116.4598187,295.6374412759041,2009-04-19 10:21:36+08:00,37296,6,3,2
39.86380393803351,116.45427891644395,25,重庆小吃,ChIJY_XtJZCy8TUR9tsDUaEjpuE,"东三环南路, Chaoyang Qu, Beijing Shi",restaurants,cafe,39.86540600000001,116.454353,178.25359291153663,2009-04-19 10:37:00+08:00,38220,6,1,0
39.86380393803351,116.45427891644395,25,烟酒百货,ChIJAX0jYoWy8TUR2K9Czas0HN0,"左安路, Chaoyang Qu, Beijing Shi",leisure,shopping_mall,39.867009,116.454505,356.90911523844227,2009-04-19 10:37:00+08:00,38220,6,2,1
39.86380393803351,116.45427891644395,25,Chengtian Antique Cheng Art Gallery Club,ChIJLyQ7I4-y8TURcVIxV3q1auw,"十八里店, Lv Ying Da Jie, Chaoyang Qu",sport,gym,39.8641614,116.4598187,474.48727871466247,2009-04-19 10:37:00+08:00,38220,6,2,2
39.94560713967815,116.7949152377072,26,Zhuxiangge Tea House,ChIJJTNX1KoK8TURGZsqxvchrRI,"Xing Gong Xi Da Jie, Sanhe Shi, Langfang Shi",restaurants,cafe,39.9477475,116.7965716,276.73124376703913,2009-04-19 12:04:40+08:00,43480,6,1,0
39.94560713967815,116.7949152377072,26,云画廊,ChIJM6vw3KoK8TURE_aAS4tCZ_0,"行宫西大街, Sanhe Shi, Langfang Shi",leisure,museum,39.947621,116.795543,230.2370350287337,2009-04-19 12:04:40+08:00,43480,6,4,1
39.94560713967815,116.7949152377072,26,燕鑫时代健身俱乐部,ChIJWZzp-lR18TURkXPIqay19-0,"WQXX+3JQ, Sanhe, Langfang",sport,gym,39.947705,116.799097,426.02262140735775,2009-04-19 12:04:40+08:00,43480,6,1,2
39.90677455506822,116.41504374512672,27,金凤成祥,ChIJmYb7Y8pS8DURJJrc0yixgC0,"大华路口西（近黄庄）, Dongcheng Qu, Beijing Shi",restaurants,bakery,39.906154,116.416102,113.61911391416136,2009-04-25 10:04:41+08:00,36281,5,4,0
39.90677455506822,116.41504374512672,27,Dongdan Sports Center Tennis Hall,ChIJPXmT98pS8DUREtIn06xEGng,"108 Chong Wen Men Nei Da Jie, Dongcheng Qu",leisure,stadium,39.906766,116.416687,140.16722345958968,2009-04-25 10:04:41+08:00,36281,5,2,1
39.90677455506822,116.41504374512672,27,东方君悦大酒店绿洲健身房,ChIJ-7gW7stS8DURRpW2-u2sUB8,"东方广场, 1 Dong Chang An Jie, Dongcheng Qu, Beijing Shi",sport,gym,39.909805,116.414513,339.99782204848606,2009-04-25 10:04:41+08:00,36281,5,1,2
39.90253871167928,116.40972260503848,28,Laoxiang Midnight Bar,ChIJ0fm2VbdS8DURcFQO4KDuQ-Y,"东交民巷甲23号东交民巷饭店, Dong Jiao Min Xiang, Dongcheng Qu",restaurants,bar,39.902743,116.407738,170.80743609757056,2009-04-25 11:09:23+08:00,40163,5,3,0
39.90253871167928,116.40972260503848,28,首都大酒店游泳馆,ChIJ70W_yrBS8DUR1nsRRKXdWUs,"前门东大街3号首都大酒店, Dongcheng Qu, Beijing Shi",leisure,stadium,39.901803,116.409006,102.12301054434636,2009-04-25 11:09:23+08:00,40163,5,1,1
39.90253871167928,116.40972260503848,28,健身场,ChIJY8gHFLFS8DURlLnhIi7pT7c,"前门东大街,与正义路路口以西50米路南, Dongcheng Qu, Beijing Shi",sport,gym,39.90007499999999,116.411684,321.00448585964665,2009-04-25 11:09:23+08:00,40163,5,2,2
39.90164268819777,116.40795466019846,29,Laoxiang Midnight Bar,ChIJ0fm2VbdS8DURcFQO4KDuQ-Y,"东交民巷甲23号东交民巷饭店, Dong Jiao Min Xiang, Dongcheng Qu",restaurants,bar,39.902743,116.407738,123.7372695874047,2009-04-25 11:25:40+08:00,41140,5,1,0
39.90164268819777,116.40795466019846,29,首都大酒店游泳馆,ChIJ70W_yrBS8DUR1nsRRKXdWUs,"前门东大街3号首都大酒店, Dongcheng Qu, Beijing Shi",leisure,stadium,39.901803,116.409006,91.4367183726966,2009-04-25 11:25:40+08:00,41140,5,4,1
39.90164268819777,116.40795466019846,29,健身场,ChIJY8gHFLFS8DURlLnhIi7pT7c,"前门东大街,与正义路路口以西50米路南, Dongcheng Qu, Beijing Shi",sport,gym,39.90007499999999,116.411684,362.75636721796207,2009-04-25 11:25:40+08:00,41140,5,1,2
39.94113149114521,116.3471065697308,30,金柜,ChIJZ9zV0cpT8DURy_jQVMZ0NH8,"西直门外大街135号展览馆宾馆8楼, Xicheng Qu, Beijing Shi",restaurants,bar,39.9419,116.346338,107.68348003511352,2009-03-14 11:05:34+08:00,39934,5,1,0
39.94113149114521,116.3471065697308,30,金柜,ChIJZ9zV0cpT8DURy_jQVMZ0NH8,"西直门外大街135号展览馆宾馆8楼, Xicheng Qu, Beijing Shi",leisure,night_club,39.9419,116.346338,107.68348003511352,2009-03-14 11:05:34+08:00,39934,5,3,1
39.94113149114521,116.3471065697308,30,Tera Wellness Club,ChIJ62wJ7LRT8DURWbTtpb2ycQQ,"1 Xi Zhi Men Wai Da Jie, Xicheng Qu",sport,gym,39.941017,116.3527942,485.05941126809614,2009-03-14 11:05:34+08:00,39934,5,2,2
39.99496087429271,116.31830096557756,31,银梦西餐酒吧,ChIJG3yxhqVW8DURAOAkyT724D8,"X8W8+QH5, Haidian District",restaurants,bar,39.996877,116.316481,263.49933150226224,2009-05-17 13:34:05+08:00,48845,6,2,0
39.99496087429271,116.31830096557756,31,小蜜蜂恋歌房,ChIJBxdtOqlW8DURtiT4C2zGO0g,"成府路兰旗营161号, Haidian Qu, Beijing Shi",leisure,night_club,39.992599,116.319832,293.2316908339126,2009-05-17 13:34:05+08:00,48845,6,1,1
39.94839091055503,116.7987063221134,32,Zhuxiangge Tea House,ChIJJTNX1KoK8TURGZsqxvchrRI,"Xing Gong Xi Da Jie, Sanhe Shi, Langfang Shi",restaurants,cafe,39.9477475,116.7965716,195.5334496478478,2009-04-04 20:32:49+08:00,73969,5,1,0
39.94839091055503,116.7987063221134,32,Lieyan Entertainment Town,ChIJlXpU2FR18TURvhv8i_UJiAw,"Xing Gong Xi Da Jie, Sanhe Shi, Langfang Shi",leisure,night_club,39.94778830000001,116.7976796,110.22822987273392,2009-04-04 20:32:49+08:00,73969,5,1,1
39.94839091055503,116.7987063221134,32,燕鑫时代健身俱乐部,ChIJWZzp-lR18TURkXPIqay19-0,"WQXX+3JQ, Sanhe, Langfang",sport,gym,39.947705,116.799097,83.22386046243844,2009-04-04 20:32:49+08:00,73969,5,1,2
39.9391765637945,116.31595886649394,33,军乐食府,ChIJDWi8DIVR8DURnbgN5Nx9IKE,"Zizhu Bridge, Haidian District",restaurants,restaurant,39.938889,116.316667,68.31786964928142,2009-04-30 13:40:37+08:00,49237,3,4,0
39.9391765637945,116.31595886649394,33,金紫竹文化苑有限公司,ChIJtQ0liYVR8DURFGKS2poDBNM,"紫竹院路, Haidian Qu, Beijing Shi",leisure,night_club,39.939279,116.317047,93.46670902831517,2009-04-30 13:40:37+08:00,49237,3,1,1
39.9391765637945,116.31595886649394,33,Hosa Fitness,ChIJNxYS-o9R8DUR8XgyTcmG28g,"豪柏大厦, 50 Xi San Huan Bei Lu, Zi Zhu Qiao, Haidian Qu",sport,gym,39.9393968,116.3135094,210.26286699936148,2009-04-30 13:40:37+08:00,49237,3,4,2
39.93954886928156,116.31052858165044,34,一日千里歌城,ChIJ61vXepBR8DURjQM5KbGAZ-4,"昌运宫3号楼, Haidian Qu, Beijing Shi",restaurants,bar,39.939991,116.310757,52.87920628520948,2009-06-28 10:51:53+08:00,39113,6,4,0
39.93954886928156,116.31052858165044,34,一日千里歌城,ChIJ61vXepBR8DURjQM5KbGAZ-4,"昌运宫3号楼, Haidian Qu, Beijing Shi",leisure,night_club,39.939991,116.310757,52.87920628520948,2009-06-28 10:51:53+08:00,39113,6,4,1
39.93954886928156,116.31052858165044,34,Hosa Fitness,ChIJNxYS-o9R8DUR8XgyTcmG28g,"豪柏大厦, 50 Xi San Huan Bei Lu, Zi Zhu Qiao, Haidian Qu",sport,gym,39.9393968,116.3135094,254.6940885131565,2009-06-28 10:51:53+08:00,39113,6,1,2
39.93671581409328,116.32283218198408,35,星巴克,ChIJvV5tiCdS8DURk7ExqOqypF8,首体南路9号主语国际4号楼1楼东南角(地铁白石桥南站A口出20米即是),restaurants,cafe,39.9353179,116.3250407,244.16859881434323,2009-02-11 09:19:16+08:00,33556,2,4,0
39.93671581409328,116.32283218198408,35,紫竹院公园南门,ChIJQwf8r4dR8DURPlCDP4x9xzo,"紫竹院路, Haidian Qu, Beijing Shi",leisure,park,39.939522,116.322765,312.08664254276044,2009-02-11 09:19:16+08:00,33556,2,4,1
39.93671581409328,116.32283218198408,35,新世纪饭店健身中心,ChIJQbVNvidS8DURhq6xd7bBtbA,"2 Shou Du Ti Yu Guan Nan Lu, Haidian Qu",sport,gym,39.9353433,116.3265245,349.8508980567488,2009-02-11 09:19:16+08:00,33556,2,1,2
39.95088966155695,116.3286771550051,36,大鸭梨烤鸭店,ChIJsQF60nhR8DUR1reMXW9PaaI,"大慧寺路乙18号, Haidian Qu",restaurants,restaurant,39.9505349,116.3259761,233.59773866035204,2009-04-30 17:56:17+08:00,64577,3,4,0
39.95088966155695,116.3286771550051,36,气象学院体育场,ChIJDz5CotZT8DURKxWr5t29AqE,"X82H+8Q5, Haidian District",leisure,stadium,39.950766,116.32947,68.96810626869306,2009-04-30 17:56:17+08:00,64577,3,2,1
39.95088966155695,116.3286771550051,36,Siji Sunny Leisure Fitness Club,ChIJZcq55NBT8DURll4OFdDqjYQ,"19 Da Hui Si Lu, Bei Xia Guan, Haidian Qu",sport,gym,39.95229399999999,116.332883,391.0415276917544,2009-04-30 17:56:17+08:00,64577,3,2,2
40.00526817890027,116.30339001609713,37,Fuyuanmen,ChIJ3xYX7rhW8DURUokyLhIbouQ,"2833+575, Haidian District",restaurants,restaurant,40.00288299999999,116.303248,265.49586968939,2009-05-01 16:09:29+08:00,58169,4,4,0
40.00526817890027,116.30339001609713,37,石舫遗迹,ChIJbVIp2L1W8DURYya5Cl982vE,"2844+MX2, Haidian District",leisure,tourist_attraction,40.006635,116.30739,373.0536727158189,2009-05-01 16:09:29+08:00,58169,4,2,1
40.01150137893404,116.3015951252044,38,Yuanmingyuan Park,ChIJ09grWqdW8DURTB0kM62Vn_A,"Haidian District, Beijing",leisure,tourist_attraction,40.0080982,116.2982148,475.4822613499717,2009-05-01 16:31:14+08:00,59474,4,1,1
39.92250919048968,116.36013396375374,39,金百万烤鸭店西城店,ChIJ3bKvYFtS8DURDOs85qX9khI,"阜内大街290号, Xicheng Qu, Beijing Shi",restaurants,restaurant,39.923578,116.361879,190.4440701946766,2009-05-02 16:59:37+08:00,61177,5,2,0
39.92250919048968,116.36013396375374,39,Songshuang Department Store,ChIJrzw6ZFtS8DUR7JOiuc1eidM,"阜成门内大街甲284, Fu Cheng Men Nei Da Jie, Xicheng Qu",leisure,shopping_mall,39.9235829,116.3623361,222.52945071525795,2009-05-02 16:59:37+08:00,61177,5,4,1
