,latitude,longitude,0
60,40.00000373333334,116.32676668888888,0
61,40.00975021428572,116.32229607142858,0
62,39.99997009302327,116.3271665348837,0
63,40.0051420338983,116.32102779661018,0
64,39.99848508333333,116.3183586666667,0
65,39.99839013636363,116.31811725000004,0
66,39.996776625,116.32205364285711,6
67,39.99661783333334,116.3220372222222,6
68,39.9999335,116.32734234999998,0
69,40.01010285,116.3223886,0
70,40.01080633333334,116.32161544444446,0
71,40.01120706249999,116.324060125,0
72,39.99103794285714,116.31644545714283,3
73,39.990657817283946,116.31735446419752,3
74,40.010604230769225,116.3133693846154,0
75,40.00017148333334,116.32713591666666,0
76,40.0078905925926,116.3195363148148,0
77,40.00658541935484,116.31706264516131,0
78,40.00748233333333,116.3203104777778,0
79,39.99994564814815,116.32708716666669,0
80,40.01067599999999,116.32239670491803,0
81,40.00989233673469,116.31504653061222,0
82,40.007615791666666,116.3197485,0
83,40.00814285365854,116.3195618414634,0
84,40.009988,116.31501976470588,0
85,40.00632757142857,116.3256972142857,0
86,40.007696246575335,116.31940694520549,0
87,40.00984092146597,116.31512601047122,0
88,39.99988396153846,116.3272875192308,0
89,39.98446512195122,116.32377919512194,3
90,40.07920326086957,116.58734956521737,7
91,39.99737455555555,116.31896768055556,0
92,40.00973683908045,116.3151756743295,0
93,40.00977687709498,116.31509432960894,0
94,40.006831526315786,116.31771821052632,0
95,40.00786092727274,116.31950167272728,0
96,40.00771045945945,116.31941647567568,0
97,40.00652720967742,116.31770851612904,0
98,40.009869833333326,116.31510757777777,0
99,40.00967182341349,116.3151926696886,0
100,40.00966049259625,116.31512489042449,0
101,40.0096566840796,116.31508192288555,0
102,40.00968961836283,116.31510693473452,0
103,40.00979229043127,116.31516315700809,0
104,40.00785866165413,116.31258081954888,0
105,39.99671906944444,116.27528230555556,8
106,39.98927293333333,116.27319526666663,9
107,39.98938396039605,116.27184900990102,9
108,39.98975307692308,116.2706299903846,9
109,39.99730417293232,116.27245881954887,8
110,39.997024,116.2695828888889,8
111,39.908898738095246,116.40534992857144,10
112,39.909319742616034,116.40523366666667,10
113,39.90991224390244,116.40464897560976,10
114,39.9140346329114,116.40342749367086,11
115,39.89888626190477,116.38941183333334,12
116,39.89782931578947,116.3901647368421,12
117,40.00984333027524,116.3150592293578,0
118,40.00972484397163,116.31516541843972,0
119,40.00026956716418,116.32732798507462,0
120,39.99220792857143,116.32700792857142,3
121,39.991663122448976,116.3312826530612,3
122,39.941753,116.37503968181818,-1
123,39.9381275882353,116.38402370588236,-1
124,39.93778766666667,116.38947433333334,13
125,39.93745366386555,116.39002723109245,13
126,39.93529426804123,116.3917248041237,-1
127,39.93241193617022,116.39001195744682,14
128,39.94446889361702,116.37537621276596,-1
129,39.94446061971832,116.37565001408448,-1
130,39.93251721428571,116.38625684285712,15
131,39.932307,116.38572537878788,15
132,39.93214916666667,116.38470098611111,15
133,39.9310934854369,116.35696768932038,-1
134,40.00370046341463,116.32232148780489,0
135,40.00752404,116.31976038000002,0
136,40.00955121428571,116.31481798571428,0
137,40.00956237864077,116.314853184466,0
138,39.98436127272727,116.32310872727273,3
139,40.07965042666667,116.58801776,7
140,40.07969627272728,116.58601615151514,7
141,39.984937315789466,116.3240802105263,3
142,40.00992874444445,116.31491222222222,0
143,39.99162284210526,116.32686440350878,3
144,39.99205322727272,116.32611336363634,3
145,39.99995982352941,116.3272663529412,0
146,40.01109564285714,116.32184675,0
147,39.99976551851852,116.32719244444444,0
148,39.9937886875,116.32640325,3
149,39.76282796153846,116.29731023076926,16
150,39.99987668965517,116.32713275862068,0
151,40.01107748387097,116.32185887096774,0
152,40.00318568181819,116.32160245454544,0
153,39.99834486597938,116.32159535051548,17
154,39.997640725274735,116.31875954945056,0
155,39.99987561764706,116.32688891176473,0
156,39.99403228571428,116.32637071428572,3
157,39.76278314814816,116.29736170370369,16
158,39.99985441025641,116.32716374358974,0
159,40.010894484848485,116.321981,0
160,39.99986800000001,116.32720062068968,0
161,39.9942037,116.326659,3
162,39.7627771,116.297314,16
163,39.7633485,116.297421,16
164,39.999865829268295,116.3270851707317,0
165,40.010817357142855,116.32191075,0
166,39.99537435,116.32109300000002,18
167,39.99988927272728,116.32719227272727,0
168,39.99354169491525,116.3263733135593,3
169,39.76272580769231,116.29736426923078,16
170,39.99984796969697,116.32719145454544,0
171,40.01068083783784,116.32205975675674,0
172,39.99333942857144,116.32668625000004,3
173,39.763155,116.2974005,16
174,39.999490156250005,116.32680659375,0
175,40.00978351111111,116.32295424444445,0
176,39.99789565517242,116.31903155172417,0
177,39.99852657831325,116.31992998795184,0
178,39.991737774193545,116.33135329032255,3
179,39.90659077777778,116.4746837222222,19
180,39.95174348387096,116.80151053225804,20
181,39.952268835820895,116.80164671641792,20
182,39.950557545454544,116.800847,20
183,39.94688642307692,116.78295365384614,21
184,39.999910150000005,116.32724266666668,0
185,40.010113755395686,116.32227364748202,0
186,40.00002702702702,116.32729535135137,0
187,39.99610322413793,116.3257165689655,3
188,40.01010620704845,116.3217572334802,0
189,40.00025571523179,116.32713237748344,0
190,39.99593381818182,116.32500215909091,3
191,39.99605741176471,116.32870701960786,3
192,39.99965346875,116.32712909375,0
193,40.00558045714286,116.32509774285715,0
194,40.00723474709303,116.32063497965116,0
195,39.999870538461536,116.3269616153846,0
196,40.00760728947368,116.31995597368422,0
197,39.9959438372093,116.32499358139536,3
198,40.00784915254237,116.31968208474576,0
199,40.00013307894738,116.3271765263158,0
200,40.00679841666666,116.321135125,0
201,40.00711968181818,116.32061811363636,0
202,40.00992073076923,116.31517355769228,0
203,39.86280496551724,116.45644037931034,22
204,39.863362962500005,116.45707471249996,22
205,39.86377840000001,116.45433065,-1
206,39.90659553846153,116.47447515384616,19
207,39.94567142631579,116.79435203684211,23
208,39.9458736097561,116.79448658536585,23
209,39.94770234722223,116.78316611111111,21
210,39.97573666666667,116.33377666666668,5
211,40.00805653409091,116.31857359090908,0
212,40.007887135135135,116.31987391891892,0
213,40.00723252380952,116.3208400952381,0
214,39.99999275806452,116.3271374032258,0
215,40.0000140909091,116.32719063636364,0
216,40.00997763636363,116.32236731818185,0
217,40.00978447945205,116.3222010958904,0
218,39.99993614705882,116.32688523529411,0
219,40.00993913207546,116.314977754717,0
220,40.00505372093024,116.3209526976744,0
221,40.0004551025641,116.32707310256409,0
222,40.005399,116.32234677083332,0
223,39.99997302040816,116.32716175510204,0
224,39.99978390909091,116.32719745454546,0
225,40.00577778048781,116.31636202439024,0
226,39.99992381818181,116.32710340909088,0
227,40.010063466666665,116.32246421666665,0
228,40.00025936363637,116.32723865909092,0
229,40.00394707575757,116.32248015909092,0
230,40.00993484615384,116.31511178205125,0
231,40.00504153846153,116.3212823076923,0
232,40.00440318604651,116.32226402325584,0
233,40.00593578947368,116.3255355263158,0
234,40.00017643859649,116.3271571754386,0
235,39.99123475,116.31829771875,3
236,39.99168391428572,116.32027642857145,3
237,39.99995697826087,116.32724493478264,0
238,39.99980446511629,116.3266823488372,0
239,40.00018994444445,116.32719144444444,0
240,39.99179187671233,116.33157323287672,3
241,39.90688601315789,116.41499138157894,-1
242,39.90257152702702,116.40992048648648,24
243,39.9016494868421,116.4079591973684,-1
244,39.902451954545455,116.40976392045457,24
245,39.94122030952381,116.3469372261905,25
246,39.99748640298508,116.31916297014924,0
247,39.995141965517234,116.31810943103449,26
248,39.994968292307696,116.31833104615384,26
249,39.99183406349206,116.3283634920635,3
250,39.99157796000001,116.33156957333333,3
251,39.906650077720215,116.47476441968912,19
252,39.95204183018868,116.8017299245283,20
253,39.9522399032258,116.80183787096774,20
254,39.94683132558139,116.78318046511627,21
255,39.94695879828326,116.78305203004292,21
256,39.94567683769634,116.79508460209424,23
257,39.94861414611872,116.7982979543379,27
258,39.99171525714286,116.31772245714286,3
259,39.99996217073171,116.32721929268293,0
260,40.00002614893617,116.3272281702128,0
261,40.00445001369864,116.32228102739728,0
262,40.00605913793103,116.32566593103448,0
263,40.00987254285714,116.31513208571432,0
264,39.999951208333336,116.32725285416667,0
265,40.01016434615384,116.3224591923077,0
266,40.00766512903228,116.3195529032258,0
267,39.99992254166667,116.327032,0
268,40.00987808571429,116.32214014285717,0
269,40.00765729032258,116.31996235483872,0
270,39.999901,116.32712803225806,0
271,39.99301532307692,116.3269587076923,3
272,39.999788767441856,116.32740046511628,0
273,40.004823,116.32087833333334,0
274,40.000021333333336,116.32715241666664,0
275,39.991358725490194,116.31776464705882,3
276,39.99822925,116.31954825,0
277,39.999861,116.32720123255817,0
278,39.9952218125,116.3279260357143,3
279,40.00040906976744,116.32730555813954,0
280,40.00715863392857,116.32083577678571,0
281,40.00766743181818,116.31975659090904,0
282,40.009954586666666,116.31504994666668,0
283,39.99997367857144,116.32725253571428,0
284,39.98459125423728,116.32339181355933,3
285,40.07946398571429,116.58689467142857,7
286,40.07945980952381,116.58637951020408,7
287,40.009744956521736,116.3147286956522,0
288,40.005656323529415,116.31678275,0
289,40.00547675090253,116.31629092057764,0
290,40.0009437368421,116.31682293421052,0
291,39.998926578947376,116.32662689473683,0
292,39.99167603703704,116.32815220987656,3
293,39.93970306410257,116.31560505128206,28
294,39.939892529411765,116.31438023529412,-1
295,39.93950385294118,116.31105817647057,29
296,39.938455578125,116.316592,-1
297,39.93697509230768,116.3223996,30
298,39.93758275531915,116.32357044680852,30
299,39.95098429216152,116.32900479572446,-1
300,40.00988337593985,116.31497181954887,0
301,40.006447411764704,116.32546073529412,0
302,40.00994657777778,116.31473415555556,0
303,40.00365391596638,116.30458455462184,-1
304,40.0051001,116.30359796666669,31
305,40.00515186153847,116.30319144615385,31
306,40.01147431818182,116.30138829545454,32
307,40.01176070512821,116.30136714102562,32
308,40.00943273684211,116.32030952631575,0
309,39.9913561388889,116.33261219444448,3
310,40.009651909090906,116.31443822727272,0
311,40.00816133333333,116.31258393939396,0
312,39.922569068493154,116.35998738356164,-1
313,39.92234297260274,116.35304410958902,33
314,39.92213076190476,116.35226757142856,33
315,39.92252254901961,116.35121584313724,-1
316,39.90832787755102,116.36766259183672,34
317,39.908361041666666,116.3674164375,34
318,39.90836916666667,116.36717458333332,34
319,39.94035322222222,116.3472551111111,25
320,39.99114019512196,116.3178868292683,3
321,40.00970855319149,116.31532174468089,0
322,40.00958268292683,116.3153791585366,0
323,40.009511364486,116.3153309626168,0
324,39.984703,116.3229775882353,3
325,40.07939766666667,116.58782576190475,7
326,40.07940910497237,116.58650811049723,7
327,40.07958150793651,116.5867539603175,7
328,39.999931707317074,116.32733185365854,0
329,40.00689678260869,116.3211285652174,0
330,40.00776913333333,116.31961565333334,0
331,40.009811324742266,116.3151211030928,0
332,39.99996335483871,116.32725496774192,0
333,39.99501645454546,116.32084896969695,18
334,39.999995130434776,116.32725160869563,0
335,40.00620854545455,116.3257498030303,0
336,40.00691163265306,116.32101395918367,0
337,40.00749955,116.32003955,0
338,39.99980047727273,116.32768284090908,0
339,40.00553488888889,116.32238383333336,0
340,40.00005540625,116.32734028125,0
341,40.00741855172413,116.3201774137931,0
342,40.0070541875,116.320880425,0
343,40.00652810344828,116.31726634482756,0
344,40.0040469090909,116.32249454545456,0
345,40.00005165625,116.327059875,0
346,40.008061,116.32033836585366,0
347,40.00017332258064,116.32709251612904,0
348,40.007625675,116.3198886,0
349,39.9997732368421,116.32732342105264,0
350,39.99961703225807,116.3270309032258,0
351,39.99985333333334,116.3257678095238,0
352,39.9999223,116.3271962,0
353,40.00779178021977,116.31943763736264,0
354,40.006619538461536,116.31954607692306,0
355,40.00758380487805,116.31929659756098,0
356,39.99955008823529,116.32706944117648,0
357,39.99590442105264,116.32869315789472,3
358,39.99158763333333,116.32713831666666,3
359,39.995497575757575,116.3267488181818,3
360,40.010078163265305,116.31490795918369,0
361,40.006965666666666,116.320596,0
362,40.00008341463415,116.327151,0
363,39.99285598947367,116.32698664210528,3
364,40.00018852631579,116.32707644736844,0
365,40.004235982758615,116.3223860172414,0
366,40.00338926229508,116.3223528442623,0
367,39.999996096774176,116.32738241935483,0
368,40.00012204761905,116.32724500000002,0
369,39.99598964634147,116.32913245121952,3
370,39.99609231168832,116.32897967532465,3
371,39.9959581875,116.3295061875,3
372,39.99587491463414,116.3289804390244,3
373,39.99999851162791,116.32717918604652,0
374,40.00765022222223,116.31997241666666,0
375,39.99998688095238,116.32731547619046,0
376,39.99142262068964,116.32726133620687,3
377,39.99135729166667,116.31809952083334,3
378,40.00006811904762,116.32687733333331,0
379,40.0050179,116.32093209999998,0
380,40.000395195652175,116.32710602173916,0
381,40.01012443333333,116.3223814333333,0
382,40.000052157894736,116.32719549122808,0
383,40.007639973684206,116.31995499999998,0
384,40.008911833333336,116.32409816666666,0
385,40.00761561538461,116.31997589743592,0
386,40.0000462,116.3272905,0
387,40.00285331578947,116.32621447368422,0
388,40.00788824705882,116.31966805882354,0
389,40.0079084625,116.3201935625,0
390,40.00985118518519,116.3151742037037,0
391,40.00505967567568,116.32090364864864,0
392,40.0002537,116.3271606285714,0
393,40.00995731914893,116.32242048936168,0
394,40.00798150769231,116.31956027692308,0
395,40.00024844642858,116.32723992857144,0
396,39.99993171428572,116.32708155714286,0
397,40.007165584615386,116.32067078461536,0
398,40.00761684313726,116.31990433333334,0
399,40.00548154166667,116.32546502083336,0
400,40.007582655172406,116.31979837931034,0
401,40.0082171,116.31967999,0
402,40.008006067873296,116.31946906334842,0
403,40.000063,116.3270940625,0
404,39.99553544067796,116.32869844067795,3
405,39.99979990476191,116.32690464285712,0
406,40.00776732692308,116.31969705769234,0
407,40.006534027777775,116.32534061111112,0
408,40.00755740845069,116.32018559154928,0
409,39.99991630769232,116.32721951282052,0
410,40.00010036538462,116.3269843076923,0
411,40.00423318461539,116.3223432051282,0
412,40.00749662068966,116.31993258620692,0
413,39.9998733,116.3267326,0
414,39.99138800000001,116.33308810526316,3
415,39.99990688571428,116.3270874,0
416,40.00925650847457,116.3206483898305,0
417,39.99988165306122,116.32697257142856,0
418,40.00495056790123,116.32052444444444,0
419,39.9997460625,116.3255913125,0
420,39.9999529,116.32709853333331,0
421,40.00250062686568,116.32621708955224,0
422,40.0003139642857,116.32700055357142,0
423,39.99985837837837,116.32714816216216,0
424,40.00746458695653,116.3200239347826,0
425,40.00003202777777,116.32699175,0
426,40.00743812820513,116.3201967948718,0
427,40.0000223,116.327033875,0
428,40.007319208333335,116.320131375,0
429,39.9997602,116.32706062500002,0
430,40.00018328125,116.32721959375002,0
431,40.00615136546185,116.32046661445784,0
432,39.984660256756754,116.32351594594594,3
433,40.07976689285714,116.58835967857144,7
434,31.168290425,121.399573775,-1
435,31.1687129375,121.3940970625,-1
436,31.171343861445784,121.39311902409638,-1
437,31.19494225,121.4363673735294,-1
438,31.19650401428572,121.43280859999996,35
439,31.196829307692308,121.43297926923076,35
440,31.22100297575757,121.41561269090909,-1
441,31.22510665625,121.422417109375,36
442,31.22342256756756,121.42237221621622,37
443,31.223142856,121.42241821600004,37
444,31.22482381818181,121.42257294318182,36
445,31.22477270114944,121.42231535632186,36
446,31.22506717460318,121.42171684126984,36
447,31.22439428571429,121.42044237142856,38
448,31.224889661290327,121.42165192741938,36
449,31.23351982352941,121.47135732352942,-1
450,31.23051868,121.4696136,39
451,31.231183544117645,121.47019698529412,39
452,31.237105426229512,121.47218532786884,40
453,31.2373862,121.4725554,40
454,31.23717615942029,121.47427740579712,41
455,31.23734976923077,121.47554246153844,41
456,31.237904897435904,121.47634434615382,41
457,31.2391069,121.4789998451613,42
458,31.238357999999995,121.47868431034482,42
459,31.223282055172408,121.4220690137931,37
460,31.22312357746479,121.42230812394368,37
461,31.223876571428573,121.42087807142858,38
462,40.00925103225807,116.3204129032258,0
463,40.01014226,116.32022671,0
464,40.00009995833333,116.32724354166665,0
465,40.00908713157895,116.31933625,0
466,39.99983578333333,116.32723986666667,0
467,39.99254352173913,116.3260312173913,3
468,40.00252875,116.326119075,0
469,40.01127618888889,116.32127931111114,0
470,40.01201739393939,116.32158056060608,0
471,40.01235028176796,116.32159099447512,0
472,40.01169123423423,116.32153733333335,0
473,39.99999719444445,116.32723472222224,0
474,40.00615888461539,116.31761973076922,0
475,40.00916631578947,116.32448010526316,0
476,40.00759107407407,116.3202085925926,0
477,40.006096142857146,116.31709314285716,0
478,40.00756214285714,116.3196874047619,0
479,39.99613033333333,116.33035486666668,3
480,39.99255757142857,116.326553,3
481,39.99976596428571,116.32717453571428,0
482,40.00755883636364,116.32005807272726,0
483,40.00000445454546,116.32737631818182,0
484,39.9917476923077,116.33116365384616,3
485,39.88339389333333,116.45435641333334,473
486,39.87937502739726,116.4281771232877,45
487,39.87307391836735,116.43275508163266,43
488,39.86505846153846,116.42925407692309,44
489,39.86459789130435,116.4273507173913,-1
490,39.86447189928057,116.42942546762588,44
491,39.86471443835617,116.43037961643836,-1
492,39.86454016666666,116.42855713333331,44
493,39.864709886363634,116.42518686363636,-1
494,39.864566800000006,116.42662093333334,-1
495,39.86466002666666,116.43108526666668,-1
496,39.873171232558136,116.43315423255814,43
497,39.87398093333333,116.43263833333334,-1
498,39.87509306896552,116.4349378275862,-1
499,39.874571654545456,116.4358471090909,-1
500,39.87397062068966,116.43704996551725,-1
501,39.874854847222224,116.437223125,-1
502,39.87651509302326,116.4375599069768,-1
503,39.8786678939394,116.43827004545454,-1
504,39.87884918072289,116.43698646987951,-1
505,39.87895974285715,116.43621929523812,-1
506,39.87978827083333,116.434451,-1
507,39.87938113157895,116.43181289473686,-1
508,39.87945731999999,116.42915845333336,45
509,39.87893592424243,116.42847192424244,45
510,39.87303440579711,116.43285855072465,43
511,39.96041113953488,116.3286247906977,-1
512,39.93701040277778,116.329953125,46
513,39.93788859722222,116.33389306944446,47
514,39.93818164615385,116.3346826,47
515,39.938567086206895,116.33537199137932,47
516,39.9392794,116.33404811111112,47
517,39.9420472,116.3329804,-1
518,39.9401003,116.32755833333334,-1
519,40.00637738461538,116.32562007692307,0
520,40.0075812631579,116.31962181578947,0
521,39.99131868571428,116.31720662857144,3
522,39.991187573770496,116.32288985245904,3
523,40.00995797560976,116.31503351219511,0
524,40.00783358139535,116.31957272093022,0
525,39.90165898518519,116.41965513333332,48
526,39.99995651612903,116.3272353548387,0
527,40.00757556363635,116.32020978181816,0
528,40.00750106666666,116.32010393333334,0
529,39.99992071794872,116.32752643589744,0
530,40.005877380952384,116.32542454761904,0
531,39.99381310000001,116.32640401666669,3
532,40.000288133333335,116.32714893333332,0
533,40.00785771875,116.3192826875,0
534,40.01002942857144,116.32235153571428,0
535,40.00096207142858,116.32757157142858,0
536,40.00772625,116.32004302083332,0
537,40.00854984615384,116.32408842307692,0
538,40.007681023809525,116.31972797619048,0
539,40.00027380555556,116.32701958333332,0
540,40.006893986885245,116.32086713114752,0
541,40.00020790243902,116.32750408536587,0
542,39.994977903225816,116.32800425806452,3
543,39.99595343181819,116.32830265909092,3
544,39.99600489795919,116.3282572244898,3
545,39.99519562068966,116.32791198850576,3
546,40.00767151851852,116.31992424074076,0
547,39.999953185185184,116.32702866666668,0
548,40.010967791666666,116.32251729166668,0
549,40.01017608860759,116.32213069620256,0
550,40.00758309756097,116.32007063414632,0
551,40.0034,116.32476071428572,0
552,40.00769545454546,116.31965449999998,0
553,40.00817748648649,116.32249724324323,0
554,40.00897943636362,116.31689909090908,0
555,40.0002088,116.32709264,0
556,39.99997080434783,116.32729152173916,0
557,40.012385,116.47631825925926,-1
558,40.009429625,116.472173625,-1
559,40.12908439344262,116.4854289180328,49
560,40.12937409677419,116.48575493548388,49
561,40.000153000000005,116.32689566666666,0
562,40.009884396825385,116.3224801904762,0
563,40.009828312500005,116.315083984375,0
564,40.00012861224489,116.32731181632654,0
565,40.00301724999999,116.32495460714289,0
566,40.000180795918375,116.32736191836732,0
567,40.00165485714286,116.32417057142855,0
568,39.999622388888895,116.33221275925926,50
569,39.99518354838709,116.32847335483874,3
570,39.99975921311476,116.32717236065574,0
571,39.99558357812501,116.3287956875,3
572,39.99980186363637,116.32711536363637,0
573,40.00780142307691,116.31981965384615,0
574,40.00804575,116.31954559375,0
575,39.9999629,116.32725235,0
576,39.99759087323943,116.31869992957743,0
577,39.994052105263165,116.32524684210524,3
578,39.99238085483871,116.32673149999998,3
579,39.99997979999999,116.32723030000002,0
580,40.007540875,116.320062925,0
581,40.00009152,116.32707898,0
582,40.0092453875,116.320495575,0
583,39.99274347540983,116.3269359180328,3
584,39.99993014583333,116.32735416666668,0
585,40.0100110952381,116.31518582539684,0
586,40.00483654545455,116.32097318181818,0
587,39.9999455,116.3271666363636,0
588,40.00371395121951,116.3223173414634,0
589,39.99854360493827,116.31999858024692,0
590,39.99713571052632,116.31799786842107,0
591,39.99696819047618,116.31811290476188,0
592,40.00884964864865,116.32413408108108,0
593,40.00761883333333,116.3202135,0
594,40.000707854545446,116.32700169090909,0
595,40.01035759807074,116.32222301607716,0
596,40.00053048571428,116.3270544,0
597,40.00271525581395,116.32626940697668,0
598,40.002583436380775,116.3263122554194,0
599,40.00599090476191,116.32350676190477,0
600,40.007616102040814,116.3199856734694,0
601,39.99997890697675,116.3270116744186,0
602,39.99981281481482,116.32759062962964,0
603,40.00933827272728,116.32024081818182,0
604,39.99981181967212,116.32674018032787,0
605,39.99991618421052,116.3273121842105,0
606,40.00752572972973,116.3198413783784,0
607,40.00012221739131,116.32653160869565,0
608,39.99124983561644,116.33133457534248,3
609,39.9109343125,116.42814483333332,51
610,39.94087659090909,116.34729375,25
611,39.99171761728395,116.33133962962964,3
612,39.99979070886076,116.32720575949368,0
613,39.99173986206896,116.33153664367812,3
614,40.007423,116.319809025,0
615,39.999836073170734,116.32726290243905,0
616,39.99175544262295,116.32766780327869,3
617,39.99199945454546,116.3275851818182,3
618,40.000091477272726,116.32904225,0
619,39.99990341666666,116.327160625,0
620,40.00770809756097,116.31972168292684,0
621,39.99987960714286,116.32710257142855,0
622,39.99516748387098,116.32638658064516,3
623,40.12227317105263,116.18648193421056,52
624,40.12206994674556,116.18698343786984,52
625,40.09314276950354,116.08225932624114,53
626,40.09312033333333,116.08255158888888,53
627,40.09307544761905,116.08236348095237,53
628,40.09324805999999,116.0818368,53
629,40.093116956896544,116.08215874999998,53
630,40.09803447058824,116.07273779411764,-1
631,40.09908834722223,116.07214843055554,54
632,40.09969008750001,116.07200922500002,54
633,40.099619175,116.07399105,-1
634,40.09964962765958,116.07762274468084,55
635,40.09923263157894,116.07845863157895,55
636,40.10060788095238,116.08313945238096,-1
637,40.10170148148149,116.08452925925928,56
638,40.10213530434783,116.08390076086955,56
639,40.10256021518987,116.08252029113922,57
640,40.10351945161291,116.08231088172042,57
641,40.103175875,116.08384353571428,57
642,40.10497732352941,116.08596370588236,-1
643,40.103773,116.0930055,58
644,40.12210964893617,116.18680853191492,52
645,40.12163471641791,116.18693462686566,52
646,40.124500875,116.185611,59
647,40.12419276923076,116.18614492307694,59
648,40.069766985074615,116.31317326865673,60
649,39.99530832432433,116.32861016216216,3
650,39.999586875,116.32709535714288,0
651,39.99517488732394,116.32788570422532,3
652,40.00763935714286,116.32013489285714,0
653,40.00021437142857,116.32734065714286,0
654,40.00013223529411,116.32715702941177,0
655,40.00907952459016,116.32031514754097,0
656,39.999181160000006,116.32035144,0
657,39.99991852777777,116.3269875,0
658,40.0076928888889,116.31979005555552,0
659,39.982108125,116.3097378,61
660,39.99985597727272,116.32714056818182,0
661,40.00055014634147,116.32700480487804,0
662,40.00037767924528,116.32717800000002,0
663,40.00269011538462,116.32614565384614,0
664,40.00013680645162,116.32657277419356,0
665,40.00755345454546,116.31957403030304,0
666,39.895524423529416,116.31717032941177,62
667,39.97032323809523,116.31814242857143,63
668,39.970864250000005,116.31885859615385,63
669,39.96705185,116.319334,64
670,40.007425138461535,116.31989295384616,0
671,40.00035770588235,116.32711433333334,0
672,40.009187127272725,116.32061965454548,0
673,39.9920791904762,116.32716019047618,3
674,39.99999191666667,116.32730294444444,0
675,40.00751363636363,116.32028403030304,0
676,39.99994626666667,116.32689013333332,0
677,40.00297481818182,116.32518743181818,0
678,40.00761951282051,116.32008730769232,0
679,39.999996117647065,116.3272995,0
680,40.00720939130434,116.32073939130436,0
681,40.00756371428571,116.32011797142856,0
682,39.995263986486485,116.32802406756755,3
683,39.99538243225805,116.32788786666669,3
684,40.0001733030303,116.32742745454546,0
685,40.006257079096045,116.31909062146892,0
686,40.00000833333333,116.32705045454546,0
687,40.0079726,116.3188219764706,0
688,40.00787333333333,116.32031033333334,0
689,40.001384117647056,116.32127376470588,0
690,40.00610542857142,116.31878371428571,0
691,39.9995411875,116.326931875,0
692,40.009633368421056,116.32030347368422,0
693,40.00086637362637,116.32751100274726,0
694,40.00066221495327,116.32802645794392,0
695,40.00080457303371,116.32785803370788,0
696,40.00079999270073,116.3276032189781,0
697,40.00041334883721,116.3282181395349,0
698,40.00073126573427,116.32781886713288,0
699,40.00077986885246,116.3276666612022,0
700,40.000890491452985,116.32741766239316,0
701,40.00073650877193,116.32731885964913,0
702,39.997661015625,116.3187090703125,0
703,40.000353700000005,116.3272724,0
704,40.00783588976379,116.31948268503936,0
705,40.00826234782608,116.31960732608697,0
706,40.00753184210527,116.31988563157896,0
707,39.99974433333333,116.32704647619047,0
708,39.97718158666667,116.33055049333332,5
709,39.999945,116.3273025,0
710,40.003239640562256,116.32764754016064,-1
711,40.007479571428576,116.32012085714288,0
712,40.00087766533864,116.32730111952192,0
713,40.00790298701299,116.3196216233766,0
714,40.00017241935484,116.32700561290324,0
